719024917	20180101	201801	2018	2018.0027											BTN	BHUTAN	BTN								1	112	112	11	3	-2.0	2	1	2	-7.92079207920792	0								1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20180101000000	https://www.kuenselonline.com/bafra-seizes-banned-vegetable/
719024918	20180101	201801	2018	2018.0027											BUS	EMPLOYER						BUS			1	020	020	02	1	3.0	10	1	10	-0.61855670103093	0								3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20180101000000	http://www.ny1.com/nyc/all-boroughs/news/2017/12/31/new-year-brings-new-laws-to-new-york--including-minimum-wage-hike--paid-family-leave-and-middle-class-tax-cut
719024919	20180101	201801	2018	2018.0027											BUS	BANK						BUS			1	036	036	03	1	4.0	4	1	4	4.11899313501144	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20180101000000	http://blogs.timesofisrael.com/the-importance-of-social-responsibility-forging-a-new-connection-between-making-money-and-making-a-difference/
719024920	20180101	201801	2018	2018.0027											BUS	BANK						BUS			1	036	036	03	1	4.0	6	1	6	4.11899313501144	0								1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20180101000000	http://blogs.timesofisrael.com/the-importance-of-social-responsibility-forging-a-new-connection-between-making-money-and-making-a-difference/
719024921	20180101	201801	2018	2018.0027											BUS	AIRLINE						BUS			1	040	040	04	1	1.0	6	1	6	1.70731707317073	0								4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	20180101000000	http://thenationonlineng.net/air-peace-mass-route-expansion/
719024922	20180101	201801	2018	2018.0027											BUS	AEROSPACE						BUS			0	061	061	06	2	6.4	5	1	5	2.63157894736842	0								0								0								20180101000000	https://www.themarketsdaily.com/2017/12/31/pall-pll-and-its-rivals-head-to-head-analysis.html
719024923	20180101	201801	2018	2018.0027											BUS	INDUSTRY						BUS			1	084	084	08	2	7.0	3	1	3	-2.14770158251696	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20180101000000	http://www.timesonline.com/ed3641a2-131f-11e7-b418-9b14abf5d3ac.html
719024924	20180101	201801	2018	2018.0027											BUS	CORPORATION						BUS			0	115	115	11	3	-2.0	2	1	2	-4.6639231824417	0								4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	20180101000000	http://leaderpost.com/news/local-news/saskatchewan-looks-to-tackle-its-highest-impaired-driving-rates-among-provinces
719024925	20180101	201801	2018	2018.0027											BUS	CORPORATION						BUS			0	172	172	17	4	-5.0	2	1	2	-4.6639231824417	0								4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	20180101000000	http://leaderpost.com/news/local-news/saskatchewan-looks-to-tackle-its-highest-impaired-driving-rates-among-provinces
719024926	20180101	201801	2018	2018.0027											CAN	CANADA	CAN								0	040	040	04	1	1.0	3	1	3	-7.10526315789474	0								4	Rock River, Yukon, Canada	CA	CA12	25042	67.3167	-137.083	-572399	4	Rock River, Yukon, Canada	CA	CA12	25042	67.3167	-137.083	-572399	20180101000000	http://northplattebulletin.com/federal-charges-settled-arapahoe-official/
719024927	20180101	201801	2018	2018.0027											CAN	CANADIAN	CAN								1	100	100	10	3	-5.0	24	2	14	2.28282502952374	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20180101000000	http://www.ngnews.ca/news/trudeau-calls-on-canadians-to-work-together-in-2018-to-build-a-better-future-173732/
719024928	20180101	201801	2018	2018.0027											CAN	CANADIAN	CAN								1	100	100	10	3	-5.0	6	1	6	2.48618784530386	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20180101000000	http://www.pentictonherald.ca/news/national_news/article_87a0fb96-6d49-53c8-bfee-e4ed38032338.html
